Source,Target,Organizer,Weight,Interval,src_lat,src_lon,tgt_lat,tgt_lon,Source_Year,Target_Year,Edge_Year,Edge_Year (Time)
Challenges of Visualizing Biological Data Workshop_2010,National Institutes of Health_2012,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,38.88880811,-77.04481698,2010,2012,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,University of Florida_2010,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,29.64945102,-82.31660241,2010,2010,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,University of Pittsburgh_2012,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,40.44276457,-79.99514662,2010,2012,2010,2010-01-01 00:00:00
Collaboration visit_2011,National Academy of Science Workshop_2010,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,38.89764651,-77.03618487,2011,2010,2010,2010-01-01 00:00:00
Collaboration visit_2011,National Academy of Sciences_2011,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,38.87560932,-77.09326177,2011,2011,2011,2011-01-01 00:00:00
Collaboration visit_2011,National Academy of Sciences_2013,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,38.89117267,-77.03555228,2011,2013,2011,2011-01-01 00:00:00
Collaboration visit_2011,Japan Science and Technology Agency_2010,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,35.67922806,139.752839,2011,2010,2010,2010-01-01 00:00:00
Collaboration visit_2011,National Institutes of Health_2012,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,38.88880811,-77.04481698,2011,2012,2011,2011-01-01 00:00:00
Collaboration visit_2011,Kavli Royal Society International Center_2010,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,51.50084332,-0.132045719,2011,2010,2010,2010-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,VIVO 2011 Conference_2011,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,38.89126812,-77.03682062,2010,2011,2010,2010-01-01 00:00:00
Collaboration visit_2011,Gordon Research Conference at Bryant University_2011,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,39.73800946,-104.9815902,2011,2011,2011,2011-01-01 00:00:00
Challenges of Visualizing Biological Data Workshop_2010,Workshop_2010,Katy Borner,1,2010 to 2014,51.44761745,-2.593146821,38.89652172,-77.03893099,2010,2010,2010,2010-01-01 00:00:00
Collaboration visit_2011,IU Cinema_2014,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,39.15083326,-86.54207125,2011,2014,2011,2011-01-01 00:00:00
Collaboration visit_2011,Indiana University_2012,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,39.16896619,-86.53392151,2011,2012,2011,2011-01-01 00:00:00
Collaboration visit_2011,Indiana University_2014,Katy Borner,1,2010 to 2014,47.3765128,8.534818926,39.15988889,-86.52580582,2011,2014,2011,2011-01-01 00:00:00
"Cook Center, Maxwell Hall_2023",Grand Hall in Maxwell Hall_2023,Linnea Holt,1,2020 to 2024,39.16737719,-86.54186682,39.17293609,-86.53327348,2023,2023,2023,2023-01-01 00:00:00
